order_id,order_date,customer_id,product_id,quantity,unit_price,total_amount,currency
6240,2023-07-19,1701,2070,6,128.66,771.96,USD
6241,2024-04-20,1714,2012,8,127.17,1017.36,EUR
6242,2023-04-29,1691,2031,4,45.81,183.24,USD
6243,2024-11-01,1802,2007,9,45.95,413.55,USD
6244,2023-08-31,1317,2049,2,383.29,766.58,EUR
6245,2024-08-08,1099,2017,9,471.25,4241.25,EUR
6246,2023-08-30,1508,2016,8,424.11,3392.88,EUR
6247,2024-07-31,1001,2031,1,468.85,468.85,EUR
6248,2023-11-28,1216,2025,8,46.14,369.12,EUR
6249,2023-02-15,1752,2004,1,181.07,181.07,USD
6250,2023-05-20,1502,2044,9,122.59,1103.31,EUR
6251,2024-05-13,1689,2049,7,53.31,373.17,EUR
6252,2023-05-21,1509,2045,2,121.97,243.94,GBP
6253,2023-07-20,1542,2043,9,322.39,2901.51,EUR
6254,2024-01-31,1300,2098,3,244.32,732.96,EUR
6255,2023-07-04,1218,2027,2,455.0,910.0,EUR
6256,2023-04-05,1259,2033,3,70.63,211.89,USD
6257,2024-03-31,1797,2050,8,343.18,2745.44,GBP
6258,2024-05-17,1978,2008,9,295.96,2663.64,GBP
6259,2024-06-19,1081,2097,9,371.6,3344.4,EUR
6260,2024-11-20,1536,2051,6,236.81,1420.86,GBP
6261,2023-04-01,1469,2068,2,22.41,44.82,USD
6262,2023-11-08,1561,2031,9,199.0,1791.0,EUR
6263,2023-06-20,1232,2068,5,109.66,548.3,EUR
6264,2024-10-19,1007,2086,9,157.72,1419.48,EUR
6265,2024-01-30,1203,2057,1,116.12,116.12,USD
6266,2023-03-13,1181,2020,3,318.89,956.67,EUR
6267,2024-05-20,1052,2067,3,461.8,1385.4,EUR
6268,2023-02-01,1356,2084,4,77.88,311.52,EUR
6269,2023-07-20,1683,2068,8,197.26,1578.08,USD
6270,2024-06-10,1965,2065,4,146.55,586.2,USD
6271,2024-01-05,1656,2045,6,62.07,372.42,EUR
6272,2024-07-09,1175,2018,5,202.66,1013.3,EUR
6273,2024-02-21,1361,2071,9,399.0,3591.0,USD
6274,2024-09-07,1302,2040,9,141.13,1270.17,EUR
6275,2024-02-15,1211,2022,8,133.71,1069.68,USD
6276,2023-02-11,1989,2048,2,464.36,928.72,EUR
6277,2023-02-22,1654,2002,8,324.98,2599.84,EUR
6278,2024-07-21,1480,2051,7,145.27,1016.89,EUR
6279,2023-01-29,1436,2054,4,20.68,82.72,EUR
6280,2023-10-02,1318,2039,3,495.54,1486.62,EUR
6281,2023-01-12,1416,2069,9,488.13,4393.17,EUR
6282,2023-08-10,1633,2057,7,336.12,2352.84,EUR
6283,2024-03-10,1927,2036,3,66.87,200.61,USD
6284,2023-05-07,1495,2070,2,363.25,726.5,EUR
6285,2023-12-07,1184,2011,6,229.17,1375.02,GBP
6286,2024-12-28,1956,2050,5,28.19,140.95,USD
6287,2023-02-21,1314,2013,8,70.09,560.72,EUR
6288,2023-02-16,1083,2059,7,25.54,178.78,USD
6289,2023-07-18,1543,2001,8,61.91,495.28,EUR
6290,2024-08-26,1789,2085,4,279.54,1118.16,EUR
6291,2023-10-24,1257,2003,9,369.22,3322.98,EUR
6292,2024-04-11,1278,2049,9,489.28,4403.52,USD
6293,2023-01-25,1288,2065,9,492.23,4430.07,EUR
6294,2024-06-20,1805,2041,7,407.2,2850.4,EUR
6295,2023-02-19,1956,2021,4,29.22,116.88,USD
6296,2024-06-03,1846,2024,2,228.9,457.8,EUR
6297,2023-04-18,1225,2083,6,29.3,175.8,EUR
6298,2024-09-18,1848,2013,4,320.27,1281.08,GBP
6299,2023-08-05,1309,2070,2,82.42,164.84,USD
6300,2023-05-15,1865,2028,3,330.2,990.6,EUR
6301,2023-09-03,1990,2001,8,130.27,1042.16,EUR
6302,2023-01-01,1717,2040,3,327.78,983.34,USD
6303,2023-05-01,1954,2009,1,366.86,366.86,EUR
6304,2024-03-12,1142,2075,2,147.76,295.52,EUR
6305,2023-08-08,1654,2076,2,495.87,991.74,EUR
6306,2023-09-16,1051,2021,2,118.99,237.98,EUR
6307,2024-08-12,1651,2076,4,53.26,213.04,EUR
6308,2023-04-01,1340,2069,8,294.09,2352.72,EUR
6309,2023-10-17,1968,2066,4,208.48,833.92,GBP
6310,2023-05-16,1494,2007,9,415.99,3743.91,EUR
6311,2023-12-19,1761,2012,8,260.41,2083.28,EUR
6312,2023-08-31,1302,2015,2,131.32,262.64,EUR
6313,2023-02-03,1074,2080,6,264.53,1587.18,EUR
6314,2023-02-21,1741,2032,8,432.43,3459.44,EUR
6315,2024-09-14,1221,2052,7,122.22,855.54,EUR
6316,2023-02-11,1721,2046,3,64.95,194.85,EUR
6317,2024-07-25,1464,2098,7,437.16,3060.12,USD
6318,2024-10-30,1970,2017,5,431.54,2157.7,EUR
6319,2023-12-07,1352,2077,3,425.96,1277.88,GBP
6320,2023-08-16,1400,2011,2,140.69,281.38,GBP
6321,2024-07-20,1739,2096,4,399.07,1596.28,USD
6322,2024-12-18,1784,2056,3,132.21,396.63,EUR
6323,2023-03-29,1125,2026,5,312.28,1561.4,EUR
6324,2024-12-04,1740,2040,4,65.01,260.04,USD
6325,2024-11-19,1490,2072,2,212.64,425.28,EUR
6326,2023-04-15,1987,2041,7,454.16,3179.12,EUR
6327,2023-02-09,1630,2006,1,14.87,14.87,EUR
6328,2024-06-05,1772,2030,5,81.11,405.55,USD
6329,2023-02-26,1343,2090,1,321.4,321.4,EUR
6330,2024-03-14,1283,2036,8,398.5,3188.0,GBP
6331,2023-02-17,1784,2048,3,221.35,664.05,EUR
6332,2024-05-19,1015,2018,1,382.43,382.43,GBP
6333,2023-06-19,1579,2002,3,486.76,1460.28,USD
6334,2023-03-12,1967,2026,6,349.26,2095.56,EUR
6335,2023-02-18,1990,2085,8,224.22,1793.76,EUR
6336,2023-05-18,1715,2053,1,316.94,316.94,EUR
6337,2024-01-30,1496,2037,3,156.73,470.19,EUR
6338,2023-02-25,1811,2051,2,52.34,104.68,EUR
6339,2024-08-08,1014,2080,3,76.84,230.52,EUR
6340,2024-03-17,1792,2089,3,221.6,664.8,EUR
6341,2023-08-06,1189,2031,6,145.22,871.32,EUR
6342,2024-12-21,1735,2082,1,27.09,27.09,EUR
6343,2024-04-25,1347,2079,6,192.07,1152.42,EUR
6344,2024-05-05,1750,2000,7,426.89,2988.23,GBP
6345,2023-05-07,1602,2088,9,45.23,407.07,EUR
6346,2024-06-02,1928,2022,5,451.51,2257.55,EUR
6347,2024-02-13,1786,2075,5,83.87,419.35,EUR
6348,2024-12-19,1913,2087,6,232.19,1393.14,EUR
6349,2023-12-15,1151,2056,9,446.12,4015.08,EUR
6350,2024-05-09,1378,2031,1,43.24,43.24,EUR
6351,2023-09-07,1436,2084,2,294.57,589.14,EUR
6352,2023-01-30,1030,2047,3,377.22,1131.66,EUR
6353,2023-04-04,1022,2076,2,290.22,580.44,EUR
6354,2024-09-24,1038,2066,5,25.25,126.25,EUR
6355,2024-06-22,1766,2031,1,275.24,275.24,EUR
6356,2023-09-24,1446,2053,1,78.1,78.1,EUR
6357,2024-05-24,1750,2019,7,205.41,1437.87,USD
6358,2023-01-04,1834,2000,2,115.96,231.92,EUR
6359,2023-01-28,1036,2068,3,379.43,1138.29,EUR
6360,2024-01-06,1846,2020,1,404.56,404.56,EUR
6361,2024-04-01,1225,2051,7,107.25,750.75,EUR
6362,2024-11-15,1403,2009,9,322.4,2901.6,EUR
6363,2024-07-08,1961,2064,7,404.59,2832.13,EUR
6364,2023-07-07,1301,2016,4,220.75,883.0,EUR
6365,2024-08-18,1938,2024,4,458.97,1835.88,EUR
6366,2023-12-25,1506,2014,1,112.91,112.91,EUR
6367,2024-08-26,1013,2090,3,67.57,202.71,USD
6368,2023-05-07,1831,2061,5,80.79,403.95,USD
6369,2023-01-20,1044,2065,1,456.84,456.84,EUR
6370,2023-02-12,1635,2040,8,312.01,2496.08,EUR
6371,2024-12-24,1457,2084,6,62.77,376.62,EUR
6372,2023-02-28,1139,2006,2,197.55,395.1,EUR
6373,2024-11-16,1514,2040,8,156.64,1253.12,USD
6374,2024-06-14,1361,2008,3,439.11,1317.33,USD
6375,2023-04-17,1098,2069,6,180.5,1083.0,USD
6376,2024-09-22,1554,2094,9,47.36,426.24,USD
6377,2023-04-16,1043,2075,4,10.43,41.72,USD
6378,2023-04-15,1537,2015,8,287.76,2302.08,EUR
6379,2024-02-25,1225,2078,9,79.76,717.84,EUR
6380,2023-07-30,1829,2025,5,496.39,2481.95,GBP
6381,2023-08-01,1949,2034,6,453.84,2723.04,USD
6382,2023-05-23,1931,2056,2,262.28,524.56,EUR
6383,2024-03-19,1936,2044,8,351.22,2809.76,EUR
6384,2023-01-20,1100,2018,2,103.37,206.74,EUR
6385,2023-06-28,1509,2052,3,15.03,45.09,USD
6386,2024-02-09,1224,2019,8,18.05,144.4,EUR
6387,2023-12-22,1096,2071,2,285.58,571.16,EUR
6388,2024-05-25,1391,2007,7,89.04,623.28,EUR
6389,2023-06-07,1428,2080,4,358.81,1435.24,EUR
6390,2024-04-17,1296,2097,4,352.52,1410.08,EUR
6391,2024-07-08,1114,2073,9,481.33,4331.97,EUR
6392,2023-10-11,1407,2059,1,387.05,387.05,EUR
6393,2023-07-07,1155,2043,7,283.99,1987.93,EUR
6394,2024-02-10,1040,2052,2,176.13,352.26,EUR
6395,2024-02-27,1450,2050,8,479.06,3832.48,EUR
6396,2023-03-10,1065,2087,7,97.37,681.59,EUR
6397,2024-02-17,1964,2012,6,103.86,623.16,GBP
6398,2023-04-23,1837,2058,6,317.11,1902.66,EUR
6399,2024-02-20,1924,2054,1,493.49,493.49,EUR
6400,2024-11-11,1102,2026,4,46.07,184.28,EUR
6401,2024-01-28,1464,2040,7,495.0,3465.0,EUR
6402,2024-07-09,1823,2046,6,199.27,1195.62,GBP
6403,2023-08-15,1574,2003,2,321.31,642.62,GBP
6404,2024-11-04,1306,2047,7,343.77,2406.39,USD
6405,2024-08-16,1830,2016,3,280.73,842.19,USD
6406,2024-10-31,1308,2039,6,459.44,2756.64,EUR
6407,2024-06-25,1972,2027,6,164.94,989.64,EUR
6408,2024-04-19,1100,2074,3,369.01,1107.03,EUR
6409,2024-01-19,1705,2095,1,273.98,273.98,EUR
6410,2024-11-08,1013,2010,9,384.6,3461.4,EUR
6411,2024-09-11,1913,2025,7,433.22,3032.54,EUR
6412,2023-11-01,1354,2015,1,198.6,198.6,EUR
6413,2023-03-04,1020,2047,2,10.22,20.44,USD
6414,2023-01-03,1834,2036,6,394.85,2369.1,GBP
6415,2023-06-20,1966,2045,8,71.0,568.0,EUR
6416,2023-02-15,1919,2007,3,144.04,432.12,EUR
6417,2023-06-04,1485,2086,5,289.58,1447.9,USD
6418,2023-03-21,1061,2097,7,98.04,686.28,EUR
6419,2024-12-17,1227,2090,8,428.33,3426.64,EUR
6420,2023-03-11,1030,2049,6,144.9,869.4,EUR
6421,2024-04-02,1044,2066,4,168.22,672.88,EUR
6422,2023-09-14,1158,2004,2,362.96,725.92,EUR
6423,2023-05-08,1562,2060,5,62.36,311.8,EUR
6424,2024-05-26,1765,2060,5,331.67,1658.35,EUR
6425,2024-12-09,1584,2072,8,18.55,148.4,USD
6426,2024-07-31,1204,2077,5,346.2,1731.0,USD
6427,2024-12-12,1601,2000,7,201.56,1410.92,EUR
6428,2024-03-06,1230,2040,4,383.12,1532.48,EUR
6429,2024-05-06,1460,2048,5,30.47,152.35,EUR
6430,2023-04-17,1888,2047,1,455.27,455.27,USD
6431,2024-09-14,1134,2054,5,177.05,885.25,USD
6432,2024-06-29,1874,2069,2,197.62,395.24,EUR
6433,2023-07-05,1270,2058,3,90.07,270.21,EUR
6434,2023-09-17,1669,2023,9,68.82,619.38,GBP
6435,2024-03-21,1261,2065,7,31.95,223.65,USD
6436,2023-01-10,1163,2059,2,58.21,116.42,EUR
6437,2024-08-20,1449,2019,6,279.44,1676.64,EUR
6438,2023-07-24,1380,2062,5,365.7,1828.5,EUR
6439,2023-02-24,1506,2051,7,55.53,388.71,EUR
6440,2023-08-30,1235,2079,3,68.87,206.61,EUR
6441,2024-09-02,1977,2038,6,49.93,299.58,EUR
6442,2023-07-20,1671,2088,7,247.1,1729.7,EUR
6443,2024-01-29,1839,2053,7,114.65,802.55,EUR
6444,2024-08-15,1779,2093,6,77.31,463.86,EUR
6445,2023-01-25,1723,2010,1,213.23,213.23,EUR
6446,2024-07-08,1141,2012,7,298.19,2087.33,USD
6447,2023-07-30,1587,2021,9,93.03,837.27,EUR
6448,2024-05-22,1897,2080,6,389.76,2338.56,EUR
6449,2023-05-18,1096,2050,6,300.05,1800.3,USD
6450,2023-04-12,1462,2066,5,381.24,1906.2,EUR
6451,2024-07-29,1184,2001,1,168.16,168.16,EUR
6452,2024-08-12,1794,2036,9,199.46,1795.14,GBP
6453,2024-12-17,1930,2034,4,490.42,1961.68,EUR
6454,2024-05-09,1051,2091,7,304.4,2130.8,EUR
6455,2023-12-07,1800,2010,5,80.06,400.3,USD
6456,2023-05-23,1360,2085,7,358.57,2509.99,EUR
6457,2023-08-04,1962,2036,1,373.15,373.15,EUR
6458,2024-04-18,1014,2076,7,482.54,3377.78,GBP
6459,2023-09-10,1191,2028,5,275.97,1379.85,EUR
6460,2023-12-19,1717,2005,5,296.81,1484.05,USD
