order_id,order_date,customer_id,product_id,quantity,unit_price,total_amount,currency
34,2024-02-09,1379,2024,4,480.43,1921.72,EUR
35,2024-10-10,1300,2045,6,149.57,897.42,EUR
36,2023-02-16,1863,2004,8,109.79,878.32,EUR
37,2024-09-18,1441,2062,8,218.57,1748.56,EUR
38,2024-08-27,1031,2052,5,154.61,773.05,EUR
39,2023-07-22,1716,2055,4,365.27,1461.08,EUR
40,2024-04-06,1346,2050,2,19.93,39.86,GBP
41,2023-05-01,1934,2068,4,347.57,1390.28,GBP
42,2024-07-07,1854,2064,9,213.94,1925.46,EUR
43,2024-05-26,1104,2065,3,393.05,1179.15,EUR
44,2023-09-16,1900,2021,9,170.28,1532.52,EUR
45,2023-02-19,1948,2068,3,13.98,41.94,EUR
46,2024-12-09,1755,2017,2,382.82,765.64,EUR
47,2023-11-22,1275,2002,7,70.61,494.27,EUR
48,2024-10-13,1669,2096,5,241.5,1207.5,EUR
49,2024-05-09,1867,2017,7,417.33,2921.31,EUR
50,2024-07-22,1814,2011,9,462.87,4165.83,EUR
51,2024-07-08,1430,2030,2,126.77,253.54,USD
52,2023-05-23,1706,2098,5,419.89,2099.45,EUR
53,2023-09-23,1385,2085,3,389.17,1167.51,EUR
54,2023-12-07,1253,2071,5,462.17,2310.85,EUR
55,2023-12-30,1672,2018,3,408.5,1225.5,EUR
56,2023-02-01,1465,2062,2,49.3,98.6,EUR
57,2024-02-03,1224,2082,5,472.47,2362.35,EUR
58,2023-04-23,1660,2033,4,17.23,68.92,EUR
59,2024-06-26,1321,2025,7,175.06,1225.42,USD
60,2024-05-13,1587,2085,5,197.67,988.35,EUR
61,2024-11-04,1361,2013,6,245.21,1471.26,EUR
62,2024-06-27,1884,2090,7,121.44,850.08,EUR
63,2023-09-25,1849,2047,1,66.28,66.28,EUR
64,2024-12-07,1473,2071,5,419.34,2096.7,USD
65,2023-10-27,1709,2036,5,322.7,1613.5,EUR
66,2023-08-26,1177,2070,6,240.07,1440.42,GBP
67,2024-10-23,1996,2091,1,388.43,388.43,EUR
68,2023-09-28,1214,2048,1,458.0,458.0,USD
69,2023-02-25,1866,2021,8,115.84,926.72,USD
70,2023-12-09,1845,2007,7,164.84,1153.88,GBP
71,2024-08-03,1178,2091,4,467.49,1869.96,EUR
72,2023-05-19,1008,2098,1,274.3,274.3,GBP
73,2023-12-04,1736,2064,3,144.21,432.63,EUR
74,2023-04-05,1868,2001,6,83.32,499.92,USD
75,2024-05-16,1715,2087,7,494.41,3460.87,EUR
76,2023-12-14,1055,2049,8,269.84,2158.72,EUR
77,2023-08-30,1644,2023,5,431.82,2159.1,GBP
78,2023-06-15,1391,2036,7,319.82,2238.74,USD
79,2024-02-17,1914,2093,3,224.61,673.83,USD
80,2024-05-03,1799,2076,2,429.86,859.72,EUR
81,2024-11-17,1798,2059,4,181.47,725.88,EUR
82,2023-11-16,1407,2072,8,385.39,3083.12,EUR
83,2023-04-28,1321,2083,8,229.44,1835.52,EUR
84,2024-08-30,1821,2062,1,449.21,449.21,EUR
85,2024-04-04,1115,2031,2,254.09,508.18,EUR
86,2024-05-26,1100,2007,1,166.28,166.28,EUR
87,2023-03-12,1062,2012,7,364.24,2549.68,EUR
88,2023-08-17,1511,2023,8,430.77,3446.16,EUR
89,2024-07-14,1075,2076,9,426.25,3836.25,EUR
90,2024-08-30,1581,2009,2,241.81,483.62,EUR
91,2023-11-14,1167,2012,5,222.88,1114.4,EUR
92,2024-08-10,1889,2096,5,78.9,394.5,EUR
93,2024-09-06,1431,2039,9,24.43,219.87,EUR
94,2023-10-10,1093,2012,9,466.1,4194.9,USD
95,2024-10-17,1692,2086,8,363.99,2911.92,EUR
96,2023-07-30,1338,2095,2,290.51,581.02,EUR
97,2023-06-24,1261,2049,4,293.79,1175.16,USD
98,2024-05-13,1658,2011,8,16.56,132.48,USD
99,2024-04-09,1954,2062,6,229.61,1377.66,USD
100,2023-04-13,1978,2085,6,461.06,2766.36,USD
101,2024-08-30,1435,2095,1,233.71,233.71,GBP
102,2023-05-26,1847,2056,4,292.5,1170.0,EUR
103,2024-08-10,1209,2093,9,191.67,1725.03,GBP
104,2023-01-06,1845,2082,5,56.99,284.95,GBP
105,2024-08-04,1941,2015,8,165.17,1321.36,EUR
106,2024-07-28,1516,2062,4,47.12,188.48,EUR
107,2024-07-23,1522,2065,8,291.4,2331.2,EUR
108,2024-04-30,1563,2076,8,490.97,3927.76,USD
109,2023-12-11,1072,2052,6,184.54,1107.24,EUR
110,2024-05-29,1857,2072,8,429.93,3439.44,EUR
111,2023-07-22,1736,2057,1,26.18,26.18,EUR
112,2024-07-23,1868,2025,4,254.98,1019.92,USD
113,2024-02-10,1115,2047,1,328.96,328.96,EUR
114,2023-12-02,1801,2092,7,163.02,1141.14,EUR
115,2024-01-05,1362,2083,3,53.68,161.04,GBP
116,2024-02-20,1817,2063,5,112.86,564.3,EUR
117,2023-01-28,1992,2031,8,39.65,317.2,EUR
118,2023-04-13,1878,2020,7,444.67,3112.69,USD
119,2023-06-29,1914,2028,6,7.27,43.62,EUR
120,2023-03-25,1113,2030,1,39.34,39.34,EUR
121,2023-11-17,1328,2095,6,398.87,2393.22,GBP
122,2024-05-02,1292,2052,4,153.37,613.48,EUR
123,2024-04-22,1513,2038,9,185.56,1670.04,USD
124,2023-12-10,1975,2087,4,156.81,627.24,EUR
125,2024-09-16,1685,2036,7,445.9,3121.3,EUR
126,2024-02-17,1544,2078,6,464.73,2788.38,EUR
127,2023-02-27,1804,2063,4,464.76,1859.04,EUR
128,2024-07-12,1176,2029,2,157.13,314.26,EUR
129,2024-02-24,1659,2095,3,104.19,312.57,USD
130,2024-04-08,1502,2068,5,414.86,2074.3,EUR
131,2024-02-17,1203,2097,8,425.24,3401.92,EUR
132,2024-02-09,1645,2000,9,180.37,1623.33,EUR
133,2023-03-08,1839,2027,3,291.11,873.33,EUR
134,2024-02-13,1827,2032,1,198.41,198.41,EUR
135,2024-08-03,1842,2066,2,12.41,24.82,GBP
136,2023-08-10,1811,2083,5,208.28,1041.4,EUR
137,2024-03-16,1468,2012,4,448.0,1792.0,EUR
138,2023-01-23,1049,2014,2,429.68,859.36,EUR
139,2023-09-11,1964,2066,2,56.37,112.74,EUR
140,2023-11-15,1453,2034,6,156.94,941.64,EUR
141,2024-12-18,1632,2069,3,41.56,124.68,EUR
142,2023-06-06,1020,2000,3,152.53,457.59,USD
143,2023-07-21,1887,2051,4,152.35,609.4,GBP
144,2023-10-26,1887,2002,9,31.32,281.88,EUR
145,2024-12-25,1927,2094,8,448.15,3585.2,EUR
146,2024-09-14,1173,2014,3,420.74,1262.22,EUR
147,2023-01-26,1842,2017,7,464.59,3252.13,USD
148,2023-06-20,1624,2010,9,373.46,3361.14,EUR
149,2024-08-22,1145,2021,3,381.22,1143.66,EUR
150,2023-02-12,1570,2048,1,394.68,394.68,EUR
151,2024-09-16,1476,2061,3,339.25,1017.75,EUR
152,2023-07-25,1624,2089,8,92.1,736.8,EUR
153,2024-10-31,1083,2086,1,92.98,92.98,EUR
154,2023-08-03,1562,2008,3,252.68,758.04,EUR
155,2023-11-14,1676,2042,9,346.85,3121.65,EUR
156,2024-04-28,1714,2086,2,19.71,39.42,EUR
157,2023-04-03,1768,2016,5,275.47,1377.35,USD
158,2024-02-11,1625,2066,8,444.13,3553.04,EUR
159,2024-01-04,1700,2042,8,67.38,539.04,USD
160,2024-07-26,1090,2016,3,159.91,479.73,EUR
161,2024-12-28,1797,2006,3,493.44,1480.32,EUR
162,2024-04-29,1366,2028,6,167.79,1006.74,EUR
163,2023-10-26,1547,2000,3,19.23,57.69,GBP
164,2023-10-24,1546,2019,7,343.4,2403.8,USD
165,2023-11-02,1975,2054,7,491.41,3439.87,EUR
166,2024-08-17,1324,2078,4,119.18,476.72,GBP
167,2023-08-23,1383,2050,4,111.95,447.8,EUR
168,2023-05-02,1759,2071,1,218.78,218.78,USD
169,2023-09-02,1633,2007,7,270.27,1891.89,USD
170,2023-01-17,1317,2030,9,408.27,3674.43,GBP
171,2023-03-19,1343,2065,8,496.78,3974.24,EUR
172,2023-03-07,1827,2005,6,407.45,2444.7,EUR
173,2024-07-17,1835,2057,7,149.0,1043.0,EUR
174,2024-06-11,1146,2016,9,394.15,3547.35,EUR
175,2024-05-23,1399,2041,2,317.28,634.56,EUR
176,2023-12-04,1768,2062,7,248.02,1736.14,EUR
177,2024-06-07,1118,2097,1,319.16,319.16,GBP
178,2023-04-28,1183,2008,7,222.68,1558.76,GBP
179,2024-10-19,1158,2054,2,317.94,635.88,GBP
180,2024-01-01,1527,2053,6,369.73,2218.38,EUR
181,2024-11-15,1450,2006,1,11.79,11.79,EUR
182,2023-04-22,1320,2060,1,310.04,310.04,USD
183,2023-12-30,1135,2007,6,80.76,484.56,EUR
184,2024-05-23,1636,2068,8,171.64,1373.12,EUR
185,2023-12-28,1806,2020,1,224.6,224.6,EUR
186,2023-11-22,1212,2012,8,486.26,3890.08,EUR
187,2023-05-02,1665,2007,7,166.15,1163.05,EUR
188,2023-10-06,1794,2045,7,410.56,2873.92,EUR
189,2023-06-24,1556,2023,3,171.84,515.52,EUR
190,2023-08-09,1573,2045,8,118.52,948.16,GBP
191,2024-05-14,1166,2088,6,219.83,1318.98,EUR
192,2024-04-05,1956,2082,2,49.48,98.96,EUR
193,2024-03-19,1955,2074,8,410.56,3284.48,EUR
194,2023-09-22,1711,2046,3,251.67,755.01,EUR
195,2024-12-01,1901,2011,5,345.33,1726.65,EUR
196,2023-03-05,1606,2040,2,399.88,799.76,EUR
197,2023-09-08,1660,2002,4,207.41,829.64,EUR
198,2023-03-28,1828,2012,6,228.1,1368.6,EUR
199,2023-09-05,1038,2029,9,130.52,1174.68,USD
200,2024-12-03,1219,2068,4,358.59,1434.36,EUR
201,2023-09-25,1203,2078,6,416.97,2501.82,EUR
202,2024-10-25,1632,2061,1,289.21,289.21,EUR
203,2023-12-28,1242,2025,3,24.1,72.3,EUR
204,2024-05-25,1390,2070,6,357.25,2143.5,EUR
205,2023-11-30,1493,2098,1,335.1,335.1,EUR
206,2023-07-14,1743,2064,4,174.58,698.32,USD
207,2024-07-11,1516,2075,1,207.57,207.57,EUR
208,2024-12-08,1024,2086,5,250.12,1250.6,GBP
209,2023-07-12,1686,2070,3,396.44,1189.32,EUR
210,2024-07-22,1427,2086,3,341.91,1025.73,EUR
211,2023-07-10,1113,2029,5,260.95,1304.75,EUR
212,2024-06-07,1651,2030,2,403.73,807.46,EUR
213,2024-07-29,1269,2017,7,430.28,3011.96,EUR
214,2023-11-25,1460,2018,5,30.64,153.2,EUR
215,2024-06-21,1966,2054,9,39.56,356.04,EUR
216,2023-07-18,1237,2091,3,240.46,721.38,EUR
217,2023-02-27,1884,2021,1,391.9,391.9,EUR
218,2023-03-12,1463,2070,4,59.33,237.32,EUR
219,2023-11-23,1931,2007,1,432.38,432.38,EUR
220,2024-10-20,1848,2096,4,72.94,291.76,EUR
221,2023-04-04,1831,2052,7,349.26,2444.82,EUR
222,2023-11-29,1206,2049,9,402.64,3623.76,GBP
223,2024-05-28,1790,2035,5,27.51,137.55,EUR
224,2023-05-28,1366,2095,2,425.13,850.26,EUR
225,2024-06-10,1909,2041,4,421.53,1686.12,EUR
226,2023-08-12,1989,2012,3,77.24,231.72,EUR
227,2024-08-13,1611,2055,2,108.48,216.96,EUR
228,2024-02-27,1911,2058,8,430.86,3446.88,EUR
229,2024-02-04,1532,2073,7,482.99,3380.93,EUR
230,2023-05-10,1033,2049,3,244.73,734.19,GBP
231,2023-12-05,1873,2027,5,67.19,335.95,GBP
232,2024-09-17,1529,2000,5,143.38,716.9,EUR
233,2023-01-15,1043,2097,4,172.44,689.76,USD
234,2024-07-07,1065,2019,7,317.43,2222.01,EUR
235,2023-12-26,1722,2034,7,362.26,2535.82,USD
236,2024-06-09,1922,2015,1,305.35,305.35,USD
237,2024-04-29,1696,2023,3,445.71,1337.13,USD
238,2023-11-12,1441,2006,9,10.24,92.16,EUR
239,2023-08-14,1306,2033,4,198.01,792.04,USD
240,2024-04-02,1418,2093,5,149.44,747.2,EUR
241,2023-04-13,1322,2022,7,377.09,2639.63,EUR
242,2024-03-02,1272,2095,7,342.03,2394.21,USD
243,2023-03-11,1128,2062,6,445.99,2675.94,EUR
244,2024-04-19,1568,2088,9,160.09,1440.81,EUR
245,2024-04-03,1218,2061,6,428.49,2570.94,USD
246,2023-03-03,1144,2097,8,271.49,2171.92,EUR
247,2024-07-06,1275,2054,5,80.91,404.55,EUR
248,2023-10-31,1798,2082,2,415.39,830.78,EUR
249,2024-07-28,1572,2003,1,120.62,120.62,EUR
250,2023-01-31,1490,2092,5,381.33,1906.65,USD
251,2023-05-12,1591,2001,9,270.76,2436.84,EUR
252,2023-12-27,1565,2019,4,259.87,1039.48,EUR
253,2023-05-18,1497,2073,7,269.79,1888.53,EUR
254,2023-08-29,1839,2025,5,487.86,2439.3,EUR
255,2024-04-27,1729,2004,8,294.4,2355.2,EUR
256,2023-04-16,1184,2085,8,26.87,214.96,USD
257,2024-05-09,1816,2050,7,478.17,3347.19,EUR
258,2023-03-17,1175,2047,4,144.42,577.68,EUR
259,2023-05-08,1078,2031,4,237.74,950.96,EUR
260,2024-03-04,1420,2070,5,412.44,2062.2,EUR
261,2024-08-02,1392,2031,8,46.87,374.96,EUR
262,2023-05-05,1785,2055,6,120.13,720.78,EUR
263,2023-08-07,1694,2012,2,439.05,878.1,EUR
264,2024-11-06,1058,2030,3,63.02,189.06,EUR
265,2024-12-23,1498,2002,3,260.76,782.28,EUR
266,2024-02-29,1794,2028,6,97.01,582.06,EUR
267,2023-11-23,1732,2037,7,180.24,1261.68,EUR
268,2023-09-11,1500,2074,2,396.27,792.54,GBP
269,2024-03-23,1615,2081,7,479.73,3358.11,EUR
270,2024-03-07,1561,2052,6,289.08,1734.48,EUR
271,2023-08-04,1231,2091,2,184.16,368.32,EUR
272,2023-01-17,1563,2035,2,44.67,89.34,EUR
273,2023-04-21,1674,2048,2,203.73,407.46,EUR
274,2024-11-30,1056,2061,7,407.86,2855.02,EUR
275,2023-11-02,1694,2017,3,379.55,1138.65,EUR
276,2023-12-19,1249,2041,2,181.41,362.82,EUR
277,2023-12-07,1007,2089,4,89.11,356.44,EUR
278,2024-07-25,1754,2047,6,274.13,1644.78,EUR
279,2023-02-17,1389,2092,4,416.89,1667.56,EUR
280,2023-03-02,1411,2067,6,283.35,1700.1,GBP
281,2023-07-21,1623,2016,4,273.14,1092.56,EUR
282,2023-12-22,1559,2045,4,354.82,1419.28,EUR
283,2024-05-04,1619,2036,6,69.05,414.3,GBP
284,2023-12-25,1943,2094,6,311.23,1867.38,GBP
285,2023-11-19,1650,2033,7,43.64,305.48,EUR
286,2024-11-15,1046,2048,8,84.05,672.4,EUR
287,2023-04-28,1222,2068,3,30.47,91.41,USD
288,2024-02-22,1449,2095,2,309.05,618.1,GBP
289,2024-01-31,1472,2054,1,482.28,482.28,EUR
290,2023-12-12,1360,2083,7,78.43,549.01,EUR
291,2024-08-12,1184,2011,4,237.94,951.76,EUR
292,2023-07-14,1106,2088,4,447.49,1789.96,EUR
293,2024-11-27,1144,2020,7,425.76,2980.32,EUR
294,2023-08-31,1949,2075,7,214.48,1501.36,EUR
295,2024-02-02,1395,2052,9,373.63,3362.67,EUR
296,2024-01-16,1960,2059,8,26.41,211.28,EUR
297,2024-09-12,1334,2009,7,379.49,2656.43,EUR
298,2023-11-17,1311,2052,6,364.17,2185.02,EUR
299,2023-07-27,1489,2008,9,293.53,2641.77,EUR
300,2023-01-16,1945,2054,2,61.58,123.16,GBP
301,2023-09-23,1562,2040,9,151.62,1364.58,GBP
302,2024-08-26,1035,2019,4,90.0,360.0,GBP
303,2023-01-08,1271,2048,3,34.18,102.54,EUR
304,2024-10-16,1979,2021,5,450.1,2250.5,EUR
305,2024-02-01,1154,2008,9,94.9,854.1,EUR
306,2023-04-13,1835,2003,2,107.3,214.6,GBP
307,2023-08-09,1927,2033,2,351.88,703.76,USD
308,2024-02-09,1214,2073,6,164.42,986.52,EUR
309,2023-08-19,1558,2057,7,205.44,1438.08,EUR
310,2023-03-21,1598,2012,7,33.0,231.0,EUR
311,2024-05-01,1793,2043,9,463.74,4173.66,EUR
312,2024-05-05,1797,2057,7,498.23,3487.61,EUR
313,2023-03-28,1060,2023,8,187.31,1498.48,EUR
314,2023-07-25,1318,2013,2,111.73,223.46,EUR
315,2023-06-28,1939,2024,4,354.36,1417.44,EUR
316,2024-04-26,1353,2006,7,380.08,2660.56,EUR
317,2024-06-17,1245,2023,8,81.04,648.32,EUR
318,2024-06-14,1628,2052,4,246.02,984.08,EUR
319,2024-11-16,1195,2079,6,101.77,610.62,EUR
320,2024-07-15,1146,2086,2,120.7,241.4,EUR
321,2023-08-23,1797,2066,8,249.42,1995.36,EUR
322,2023-03-20,1118,2035,5,202.82,1014.1,GBP
323,2024-03-24,1890,2092,1,240.13,240.13,EUR
324,2024-10-30,1249,2091,6,195.23,1171.38,USD
325,2024-12-12,1106,2035,3,41.19,123.57,EUR
326,2023-06-18,1740,2001,5,42.72,213.6,EUR
327,2023-06-22,1176,2042,4,134.67,538.68,EUR
328,2023-01-28,1366,2046,8,263.84,2110.72,EUR
329,2023-04-14,1350,2067,8,110.41,883.28,EUR
330,2024-02-10,1506,2014,2,314.63,629.26,EUR
331,2024-02-04,1472,2053,3,382.07,1146.21,USD
332,2023-09-28,1195,2031,4,446.66,1786.64,EUR
333,2023-08-15,1234,2049,8,472.13,3777.04,USD
334,2024-08-28,1193,2002,3,185.55,556.65,EUR
335,2023-12-02,1055,2052,7,471.8,3302.6,EUR
336,2024-08-13,1649,2003,1,438.29,438.29,EUR
337,2024-12-04,1470,2084,9,161.26,1451.34,EUR
338,2023-08-20,1108,2070,4,188.12,752.48,USD
339,2023-05-28,1330,2091,3,88.12,264.36,EUR
340,2024-11-26,1667,2064,7,435.19,3046.33,EUR
341,2024-04-08,1284,2096,6,267.09,1602.54,EUR
342,2023-08-01,1400,2020,5,106.89,534.45,GBP
343,2024-03-29,1742,2000,9,405.64,3650.76,EUR
344,2024-01-11,1670,2089,4,425.94,1703.76,GBP
345,2024-10-23,1700,2065,5,321.64,1608.2,GBP
346,2023-07-06,1381,2068,5,200.22,1001.1,EUR
347,2024-12-24,1483,2028,2,113.92,227.84,EUR
348,2024-11-14,1845,2033,3,384.35,1153.05,EUR
349,2023-05-12,1871,2067,6,386.39,2318.34,EUR
350,2023-05-01,1055,2040,2,257.86,515.72,GBP
351,2024-01-25,1837,2007,7,372.65,2608.55,EUR
352,2023-02-02,1892,2028,6,103.9,623.4,USD
353,2023-08-07,1941,2038,6,267.14,1602.84,EUR
354,2023-11-14,1268,2082,8,165.95,1327.6,EUR
355,2024-12-08,1500,2034,5,495.85,2479.25,EUR
356,2024-12-25,1042,2048,8,215.04,1720.32,USD
357,2023-04-21,1109,2059,7,106.78,747.46,USD
358,2024-10-12,1561,2013,3,102.08,306.24,EUR
359,2023-03-08,1205,2057,3,497.83,1493.49,EUR
360,2024-06-30,1224,2019,4,499.62,1998.48,EUR
361,2024-09-09,1296,2086,1,400.84,400.84,EUR
362,2024-10-12,1458,2029,5,242.86,1214.3,EUR
363,2023-06-13,1152,2030,9,334.57,3011.13,EUR
364,2024-10-14,1801,2039,8,352.45,2819.6,GBP
365,2023-03-26,1667,2035,7,69.53,486.71,EUR
366,2024-01-14,1790,2058,2,76.2,152.4,EUR
367,2023-12-09,1925,2071,8,200.05,1600.4,EUR
368,2023-08-19,1599,2095,2,190.52,381.04,EUR
369,2023-01-17,1361,2087,4,236.7,946.8,USD
370,2024-07-17,1976,2025,9,154.86,1393.74,EUR
371,2023-09-02,1565,2059,7,310.9,2176.3,EUR
372,2024-04-28,1463,2032,2,378.7,757.4,EUR
373,2023-10-27,1415,2079,5,436.32,2181.6,USD
374,2023-09-30,1039,2002,9,207.64,1868.76,EUR
375,2024-10-08,1954,2098,5,149.56,747.8,EUR
376,2023-03-10,1818,2036,6,79.25,475.5,EUR
377,2024-06-21,1698,2073,4,282.31,1129.24,EUR
378,2024-06-29,1221,2066,5,23.9,119.5,EUR
379,2023-10-05,1927,2036,5,429.44,2147.2,EUR
380,2023-07-11,1176,2095,2,241.09,482.18,EUR
381,2023-01-04,1241,2026,9,306.55,2758.95,EUR
382,2024-11-14,1069,2073,8,203.02,1624.16,USD
383,2024-11-22,1287,2091,1,6.81,6.81,EUR
384,2023-06-25,1327,2011,2,395.48,790.96,GBP
385,2023-01-24,1794,2090,6,239.53,1437.18,EUR
386,2023-03-31,1325,2088,4,206.26,825.04,EUR
387,2023-02-19,1954,2037,7,380.7,2664.9,EUR
388,2024-08-29,1302,2083,1,177.0,177.0,EUR
389,2024-10-13,1524,2000,7,325.51,2278.57,USD
390,2023-04-22,1592,2018,1,364.21,364.21,EUR
391,2024-06-29,1828,2074,2,491.32,982.64,EUR
392,2023-05-11,1750,2092,7,385.35,2697.45,EUR
393,2023-09-26,1866,2012,4,16.68,66.72,GBP
394,2024-03-13,1936,2070,2,314.37,628.74,EUR
395,2024-06-09,1117,2010,8,310.04,2480.32,EUR
396,2024-09-30,1093,2077,6,66.06,396.36,EUR
397,2023-02-02,1448,2088,3,376.37,1129.11,EUR
398,2023-05-24,1150,2045,7,190.54,1333.78,EUR
399,2023-07-24,1493,2009,2,313.76,627.52,EUR
400,2023-08-15,1589,2019,5,137.89,689.45,EUR
401,2024-12-29,1276,2050,2,92.67,185.34,EUR
402,2024-07-21,1098,2079,6,201.02,1206.12,EUR
403,2023-08-22,1963,2051,3,107.17,321.51,USD
404,2024-12-10,1370,2047,3,493.45,1480.35,EUR
405,2023-12-31,1838,2059,3,364.8,1094.4,USD
406,2024-01-01,1623,2095,8,23.58,188.64,EUR
407,2023-11-13,1661,2078,8,195.32,1562.56,GBP
408,2023-04-16,1779,2015,2,456.87,913.74,USD
409,2024-11-13,1264,2019,2,299.88,599.76,GBP
410,2023-01-11,1217,2035,6,245.0,1470.0,USD
411,2023-05-08,1995,2026,6,270.81,1624.86,USD
412,2023-06-17,1667,2072,8,155.42,1243.36,EUR
413,2023-07-23,1291,2098,8,197.25,1578.0,USD
414,2023-04-07,1645,2056,8,102.55,820.4,EUR
415,2023-01-14,1393,2088,1,356.7,356.7,EUR
416,2024-05-09,1858,2042,1,122.05,122.05,EUR
417,2024-12-08,1507,2068,2,215.27,430.54,USD
418,2023-03-30,1313,2069,4,463.74,1854.96,EUR
419,2023-08-05,1689,2029,7,205.9,1441.3,USD
420,2024-01-05,1749,2072,8,171.85,1374.8,EUR
421,2024-11-08,1372,2052,7,214.23,1499.61,USD
422,2024-05-21,1751,2057,8,128.31,1026.48,EUR
423,2024-07-13,1233,2024,4,367.61,1470.44,USD
424,2024-02-29,1238,2031,6,340.95,2045.7,GBP
425,2023-11-01,1825,2084,2,130.07,260.14,USD
426,2023-05-26,1620,2061,1,213.02,213.02,USD
427,2024-09-22,1035,2012,8,268.28,2146.24,USD
428,2024-08-10,1674,2053,4,434.38,1737.52,EUR
429,2023-01-19,1305,2061,7,171.02,1197.14,EUR
430,2024-06-06,1274,2078,9,291.22,2620.98,EUR
431,2023-03-03,1423,2084,6,470.3,2821.8,EUR
432,2024-06-23,1451,2064,1,134.22,134.22,EUR
433,2024-08-25,1890,2001,6,365.52,2193.12,EUR
434,2023-04-06,1435,2049,8,329.33,2634.64,EUR
435,2023-11-13,1296,2020,3,79.09,237.27,USD
436,2023-04-01,1772,2001,4,492.44,1969.76,EUR
437,2024-02-19,1542,2091,6,392.26,2353.56,GBP
438,2024-11-08,1000,2016,7,217.18,1520.26,EUR
439,2023-03-01,1631,2024,2,282.11,564.22,EUR
440,2023-10-18,1500,2033,1,183.63,183.63,GBP
441,2024-12-11,1574,2046,6,134.58,807.48,USD
442,2023-08-08,1184,2059,1,448.59,448.59,EUR
443,2023-04-07,1477,2030,5,294.58,1472.9,USD
444,2023-12-23,1646,2078,3,187.87,563.61,USD
445,2024-01-07,1676,2015,4,426.41,1705.64,EUR
446,2024-04-28,1679,2095,8,223.95,1791.6,USD
447,2023-08-18,1996,2084,9,96.48,868.32,EUR
448,2024-11-28,1500,2059,7,80.51,563.57,EUR
449,2024-01-16,1429,2004,4,470.71,1882.84,EUR
450,2023-07-29,1541,2072,6,194.29,1165.74,EUR
451,2024-12-02,1328,2069,2,200.75,401.5,EUR
452,2024-11-06,1314,2061,9,271.13,2440.17,USD
453,2023-12-31,1689,2027,8,290.3,2322.4,EUR
454,2023-01-19,1313,2042,4,218.92,875.68,USD
455,2024-03-11,1748,2041,1,468.23,468.23,EUR
456,2024-02-10,1744,2060,8,168.86,1350.88,EUR
457,2023-04-19,1952,2032,1,60.96,60.96,USD
458,2024-04-07,1131,2039,1,497.72,497.72,USD
459,2024-09-05,1362,2089,1,113.77,113.77,EUR
460,2023-03-19,1770,2044,2,472.61,945.22,EUR
461,2024-06-12,1428,2058,9,423.63,3812.67,EUR
462,2023-04-13,1654,2090,5,389.89,1949.45,USD
463,2024-06-30,1734,2093,2,70.77,141.54,USD
464,2023-11-02,1883,2055,9,22.22,199.98,GBP
465,2023-01-05,1225,2026,4,89.56,358.24,EUR
466,2024-12-06,1259,2009,7,203.83,1426.81,EUR
467,2023-05-02,1470,2085,5,397.06,1985.3,GBP
468,2024-03-11,1505,2051,2,199.4,398.8,EUR
469,2023-05-13,1904,2056,7,20.48,143.36,EUR
470,2024-11-12,1038,2094,9,40.48,364.32,GBP
471,2024-06-22,1245,2036,9,232.97,2096.73,EUR
472,2024-08-10,1911,2009,7,19.22,134.54,EUR
473,2023-11-12,1614,2066,7,379.08,2653.56,EUR
474,2023-12-08,1674,2096,7,126.28,883.96,EUR
