order_id,order_date,customer_id,product_id,quantity,unit_price,total_amount,currency
24102,2024-01-04,1584,2093,7,27.67,193.69,EUR
24103,2024-03-07,1585,2007,6,151.53,909.18,EUR
24104,2023-04-13,1793,2098,3,323.99,971.97,USD
24105,2023-06-04,1283,2005,7,194.21,1359.47,EUR
24106,2023-03-07,1211,2094,3,227.71,683.13,EUR
24107,2023-05-25,1412,2060,4,216.26,865.04,EUR
24108,2023-11-17,1817,2073,4,390.21,1560.84,EUR
24109,2024-11-15,1907,2024,4,33.2,132.8,EUR
24110,2024-11-04,1354,2059,9,227.71,2049.39,EUR
24111,2024-07-10,1047,2058,7,335.13,2345.91,USD
24112,2024-02-12,1110,2031,7,207.63,1453.41,EUR
24113,2023-05-28,1543,2049,7,37.16,260.12,EUR
24114,2023-09-19,1024,2093,7,475.15,3326.05,EUR
24115,2024-07-13,1723,2010,7,192.61,1348.27,EUR
24116,2024-10-25,1033,2045,8,470.46,3763.68,USD
24117,2024-12-03,1423,2033,1,461.09,461.09,EUR
24118,2023-10-11,1796,2019,8,72.61,580.88,EUR
24119,2023-12-22,1467,2047,3,320.82,962.46,EUR
24120,2024-01-07,1674,2010,2,146.99,293.98,EUR
24121,2023-02-11,1333,2012,2,106.95,213.9,EUR
24122,2023-03-27,1792,2082,9,282.95,2546.55,USD
24123,2023-02-03,1426,2031,8,270.52,2164.16,USD
24124,2024-06-22,1752,2032,4,442.94,1771.76,EUR
24125,2023-06-13,1951,2065,9,340.15,3061.35,EUR
24126,2024-05-26,1380,2075,6,368.02,2208.12,EUR
24127,2023-10-01,1231,2085,8,396.5,3172.0,EUR
24128,2024-08-02,1932,2062,8,38.47,307.76,EUR
24129,2023-03-26,1680,2026,3,184.51,553.53,EUR
24130,2023-08-26,1877,2028,8,307.61,2460.88,EUR
24131,2023-05-30,1378,2070,9,389.09,3501.81,GBP
24132,2023-11-15,1348,2084,5,403.87,2019.35,EUR
24133,2024-02-15,1123,2090,3,436.36,1309.08,EUR
24134,2023-05-03,1772,2083,5,339.09,1695.45,EUR
24135,2024-05-01,1843,2062,8,74.82,598.56,USD
24136,2024-12-05,1818,2017,4,142.37,569.48,EUR
24137,2023-02-01,1290,2041,1,305.41,305.41,EUR
24138,2023-03-04,1487,2012,1,317.5,317.5,EUR
24139,2024-11-26,1492,2043,7,7.83,54.81,EUR
24140,2024-04-18,1120,2059,6,250.49,1502.94,USD
24141,2024-11-02,1000,2066,2,489.24,978.48,USD
24142,2024-05-29,1333,2023,7,34.26,239.82,EUR
24143,2024-06-07,1509,2068,3,187.45,562.35,EUR
24144,2023-04-26,1987,2032,5,295.62,1478.1,USD
24145,2024-01-09,1872,2068,2,468.82,937.64,EUR
24146,2023-09-24,1715,2092,1,41.96,41.96,EUR
24147,2024-08-31,1961,2028,9,418.94,3770.46,EUR
24148,2023-02-01,1773,2017,6,157.64,945.84,EUR
24149,2023-01-14,1525,2095,9,152.91,1376.19,EUR
24150,2024-02-11,1911,2046,1,139.64,139.64,EUR
24151,2024-12-09,1918,2022,4,443.58,1774.32,EUR
24152,2024-12-27,1202,2029,5,87.02,435.1,USD
24153,2024-03-09,1282,2046,1,41.01,41.01,EUR
24154,2023-11-10,1967,2034,8,399.07,3192.56,GBP
24155,2023-07-19,1005,2089,9,437.01,3933.09,EUR
24156,2024-12-23,1517,2036,3,132.24,396.72,USD
24157,2023-05-14,1382,2046,8,486.73,3893.84,EUR
24158,2023-04-03,1743,2025,9,466.66,4199.94,EUR
24159,2024-01-07,1957,2069,4,65.05,260.2,EUR
24160,2023-10-14,1317,2075,7,82.03,574.21,GBP
24161,2023-12-28,1220,2055,5,192.86,964.3,EUR
24162,2024-10-20,1329,2080,3,337.77,1013.31,EUR
24163,2023-07-16,1714,2027,3,8.65,25.95,EUR
24164,2024-10-01,1359,2053,3,308.02,924.06,EUR
24165,2023-06-04,1641,2072,9,428.68,3858.12,USD
24166,2023-08-25,1347,2089,1,241.66,241.66,EUR
24167,2023-01-04,1739,2032,4,44.71,178.84,EUR
24168,2024-05-10,1062,2013,8,99.04,792.32,EUR
24169,2024-09-18,1342,2077,5,309.71,1548.55,EUR
24170,2024-10-08,1309,2050,1,310.32,310.32,EUR
24171,2023-05-03,1597,2005,4,77.04,308.16,GBP
24172,2024-07-13,1646,2082,6,314.28,1885.68,GBP
24173,2023-04-14,1726,2049,2,157.22,314.44,EUR
24174,2024-04-03,1901,2061,7,55.94,391.58,EUR
24175,2024-05-27,1795,2035,6,279.94,1679.64,USD
24176,2023-04-22,1041,2097,3,343.69,1031.07,USD
24177,2023-03-22,1676,2042,8,134.93,1079.44,USD
24178,2023-02-23,1016,2058,4,389.12,1556.48,USD
24179,2024-06-01,1413,2053,4,36.76,147.04,USD
24180,2024-03-24,1591,2095,3,138.37,415.11,EUR
24181,2023-03-29,1318,2060,4,225.26,901.04,EUR
24182,2024-01-01,1698,2009,8,244.02,1952.16,GBP
24183,2024-08-03,1795,2084,1,310.95,310.95,USD
24184,2023-06-23,1607,2004,9,160.01,1440.09,EUR
24185,2024-03-18,1524,2052,7,85.29,597.03,EUR
24186,2023-08-02,1972,2035,9,484.08,4356.72,EUR
24187,2023-07-10,1651,2047,6,62.23,373.38,EUR
24188,2023-10-14,1228,2083,1,7.83,7.83,USD
24189,2023-09-15,1655,2010,7,273.81,1916.67,EUR
24190,2023-12-28,1480,2005,7,80.72,565.04,EUR
24191,2023-05-30,1023,2089,5,332.21,1661.05,EUR
24192,2023-10-12,1914,2024,6,330.45,1982.7,EUR
24193,2024-03-30,1794,2043,4,253.99,1015.96,EUR
24194,2023-10-10,1616,2097,9,171.77,1545.93,EUR
24195,2024-04-24,1672,2071,9,346.14,3115.26,EUR
24196,2023-03-26,1576,2063,6,298.13,1788.78,USD
24197,2023-04-11,1342,2000,9,142.92,1286.28,EUR
24198,2024-09-23,1931,2038,5,61.56,307.8,USD
24199,2023-12-04,1552,2051,2,70.49,140.98,USD
24200,2024-03-20,1338,2007,5,287.83,1439.15,EUR
24201,2024-06-24,1684,2064,9,229.67,2067.03,EUR
24202,2023-04-17,1157,2074,8,339.87,2718.96,EUR
24203,2024-12-10,1319,2036,1,27.35,27.35,EUR
24204,2023-11-06,1129,2091,7,485.86,3401.02,EUR
24205,2024-10-11,1084,2092,8,280.85,2246.8,EUR
24206,2023-11-01,1821,2073,1,109.99,109.99,USD
24207,2023-10-24,1436,2031,6,105.69,634.14,EUR
24208,2024-03-14,1856,2011,9,438.34,3945.06,EUR
24209,2023-05-20,1636,2069,4,46.34,185.36,USD
24210,2024-03-20,1233,2052,7,58.16,407.12,EUR
24211,2024-12-18,1211,2071,4,391.68,1566.72,EUR
24212,2024-04-16,1456,2039,2,473.96,947.92,EUR
24213,2023-02-21,1094,2015,4,223.21,892.84,EUR
24214,2024-05-24,1584,2089,5,52.92,264.6,USD
24215,2023-01-25,1458,2095,4,346.22,1384.88,USD
24216,2023-03-17,1138,2075,3,139.64,418.92,EUR
24217,2023-07-27,1524,2002,9,474.86,4273.74,USD
24218,2023-08-11,1847,2079,6,451.15,2706.9,EUR
24219,2023-01-03,1907,2098,6,440.34,2642.04,EUR
24220,2023-01-13,1418,2040,6,6.41,38.46,USD
24221,2024-07-30,1073,2049,4,470.13,1880.52,GBP
24222,2023-11-28,1862,2002,9,343.87,3094.83,EUR
24223,2023-05-26,1550,2059,4,29.02,116.08,EUR
24224,2023-11-10,1759,2075,1,360.59,360.59,EUR
24225,2024-05-20,1045,2019,5,460.37,2301.85,EUR
24226,2024-06-20,1294,2062,5,175.59,877.95,USD
24227,2023-07-30,1285,2025,4,341.22,1364.88,EUR
24228,2023-05-02,1715,2014,2,169.56,339.12,EUR
24229,2024-12-01,1680,2002,5,329.46,1647.3,EUR
24230,2024-04-05,1739,2074,1,265.82,265.82,USD
24231,2024-12-18,1396,2020,4,68.96,275.84,EUR
24232,2023-08-12,1310,2014,8,8.7,69.6,GBP
24233,2023-03-23,1189,2095,7,383.23,2682.61,EUR
24234,2023-10-06,1253,2073,7,114.75,803.25,EUR
24235,2023-08-28,1164,2025,2,207.57,415.14,EUR
24236,2024-06-09,1822,2070,9,447.42,4026.78,EUR
24237,2024-06-06,1676,2049,2,424.0,848.0,EUR
24238,2023-02-22,1677,2000,6,320.56,1923.36,EUR
24239,2024-03-05,1885,2026,9,142.03,1278.27,USD
24240,2023-09-08,1738,2076,3,66.67,200.01,EUR
24241,2024-03-24,1320,2071,1,93.56,93.56,EUR
24242,2023-10-13,1312,2040,4,474.74,1898.96,EUR
24243,2024-01-28,1127,2097,1,317.19,317.19,USD
24244,2024-06-06,1721,2050,6,209.64,1257.84,EUR
24245,2023-08-03,1873,2001,7,472.54,3307.78,USD
24246,2023-05-26,1713,2095,6,268.81,1612.86,GBP
24247,2024-05-30,1470,2002,3,204.36,613.08,USD
24248,2024-11-22,1332,2091,1,67.36,67.36,EUR
24249,2023-11-21,1437,2007,3,46.86,140.58,EUR
24250,2024-12-29,1270,2037,9,336.54,3028.86,EUR
24251,2023-05-15,1165,2005,4,32.35,129.4,USD
24252,2024-08-20,1430,2070,9,45.61,410.49,EUR
24253,2024-12-22,1236,2030,9,480.94,4328.46,GBP
24254,2023-08-07,1738,2050,8,298.6,2388.8,GBP
24255,2023-04-18,1905,2018,3,447.66,1342.98,EUR
24256,2024-04-29,1193,2081,3,88.87,266.61,EUR
24257,2024-09-26,1006,2045,2,475.32,950.64,EUR
24258,2023-03-02,1873,2031,4,354.94,1419.76,EUR
24259,2024-04-12,1293,2002,5,161.2,806.0,EUR
24260,2024-09-28,1255,2046,7,453.27,3172.89,EUR
24261,2023-01-24,1854,2071,1,56.8,56.8,USD
24262,2024-01-12,1838,2011,3,447.92,1343.76,EUR
24263,2023-02-26,1580,2050,4,332.21,1328.84,EUR
24264,2023-05-09,1155,2091,4,256.75,1027.0,EUR
24265,2023-12-22,1704,2085,6,440.83,2644.98,USD
24266,2023-08-28,1738,2089,7,11.75,82.25,GBP
24267,2023-03-04,1442,2088,9,280.39,2523.51,EUR
24268,2024-08-07,1560,2027,1,256.43,256.43,EUR
24269,2023-05-29,1535,2015,2,81.81,163.62,EUR
24270,2024-09-27,1660,2057,2,133.47,266.94,EUR
24271,2023-05-10,1515,2070,3,96.14,288.42,EUR
24272,2024-01-15,1973,2037,1,126.97,126.97,GBP
24273,2024-06-14,1035,2023,4,353.4,1413.6,EUR
24274,2023-12-17,1052,2015,3,482.7,1448.1,GBP
24275,2023-11-01,1151,2050,5,326.69,1633.45,USD
24276,2024-07-02,1148,2004,5,278.24,1391.2,EUR
24277,2023-01-09,1498,2067,6,248.76,1492.56,USD
24278,2024-08-26,1079,2081,8,74.27,594.16,EUR
24279,2024-05-18,1191,2082,1,376.39,376.39,EUR
24280,2024-07-12,1519,2028,2,456.34,912.68,GBP
24281,2023-11-04,1898,2009,7,189.74,1328.18,USD
24282,2023-10-08,1802,2051,4,62.57,250.28,USD
24283,2024-02-22,1216,2073,9,350.65,3155.85,USD
24284,2024-04-13,1054,2089,1,374.25,374.25,EUR
24285,2024-11-06,1738,2011,1,75.22,75.22,EUR
24286,2024-09-17,1778,2001,5,124.47,622.35,USD
24287,2023-02-09,1928,2013,5,173.31,866.55,EUR
24288,2023-04-21,1432,2054,1,165.13,165.13,EUR
24289,2024-11-22,1058,2016,5,141.47,707.35,EUR
24290,2023-10-11,1940,2094,3,295.21,885.63,EUR
24291,2024-02-28,1287,2034,6,426.36,2558.16,EUR
24292,2023-02-11,1382,2080,8,295.4,2363.2,EUR
24293,2023-03-18,1413,2032,6,84.48,506.88,EUR
24294,2023-10-26,1983,2021,9,74.94,674.46,GBP
24295,2024-06-07,1360,2008,6,483.63,2901.78,EUR
24296,2024-07-17,1555,2019,4,9.25,37.0,EUR
24297,2024-10-15,1503,2074,1,467.61,467.61,EUR
24298,2023-05-24,1989,2075,3,235.29,705.87,EUR
24299,2023-05-28,1951,2066,4,7.83,31.32,EUR
24300,2024-01-31,1631,2007,7,126.02,882.14,EUR
24301,2024-02-04,1105,2031,5,309.98,1549.9,EUR
24302,2023-01-27,1345,2059,7,107.67,753.69,GBP
24303,2023-11-23,1665,2092,2,462.07,924.14,EUR
24304,2024-10-17,1802,2023,4,20.28,81.12,GBP
24305,2023-04-30,1751,2018,8,172.51,1380.08,EUR
24306,2024-08-21,1486,2083,9,176.03,1584.27,EUR
24307,2023-11-23,1669,2046,4,352.31,1409.24,EUR
24308,2024-01-18,1308,2037,5,493.23,2466.15,EUR
24309,2024-04-13,1635,2038,3,475.12,1425.36,EUR
24310,2024-05-30,1477,2041,9,212.36,1911.24,EUR
24311,2024-04-10,1683,2048,1,320.4,320.4,USD
24312,2023-03-17,1871,2078,8,459.75,3678.0,EUR
24313,2023-08-04,1819,2068,7,376.27,2633.89,EUR
24314,2024-09-09,1731,2008,9,79.96,719.64,EUR
24315,2023-01-30,1767,2013,2,460.1,920.2,EUR
24316,2024-06-06,1173,2059,1,227.42,227.42,EUR
24317,2024-01-15,1184,2083,2,214.63,429.26,EUR
24318,2023-03-29,1837,2095,3,38.32,114.96,EUR
24319,2023-03-31,1540,2088,3,430.49,1291.47,EUR
24320,2024-12-16,1430,2064,4,457.65,1830.6,EUR
24321,2023-01-23,1664,2023,3,448.03,1344.09,EUR
24322,2023-01-17,1082,2008,7,100.93,706.51,EUR
24323,2023-01-13,1164,2072,3,59.17,177.51,EUR
24324,2024-04-03,1147,2089,3,115.05,345.15,EUR
24325,2024-11-07,1565,2040,8,129.64,1037.12,EUR
24326,2023-05-06,1066,2012,2,171.16,342.32,EUR
24327,2024-08-03,1044,2072,4,257.68,1030.72,EUR
24328,2024-06-09,1675,2036,4,493.3,1973.2,EUR
24329,2023-06-17,1734,2063,5,187.34,936.7,EUR
24330,2023-02-21,1257,2017,3,115.48,346.44,EUR
24331,2023-12-23,1690,2035,6,107.16,642.96,EUR
24332,2023-03-01,1096,2071,8,298.26,2386.08,EUR
24333,2023-03-24,1409,2084,5,345.99,1729.95,EUR
24334,2023-12-07,1365,2026,9,232.85,2095.65,EUR
24335,2024-08-18,1346,2079,6,408.36,2450.16,EUR
24336,2024-12-26,1866,2025,3,12.61,37.83,EUR
24337,2024-04-03,1078,2072,3,306.92,920.76,GBP
24338,2023-07-21,1628,2040,1,304.72,304.72,EUR
24339,2023-08-28,1273,2069,1,449.93,449.93,EUR
24340,2024-03-23,1485,2028,7,106.24,743.68,EUR
24341,2023-05-07,1201,2008,7,189.62,1327.34,EUR
24342,2024-01-14,1732,2077,5,249.39,1246.95,EUR
24343,2024-07-15,1060,2000,2,264.35,528.7,USD
24344,2024-09-06,1075,2052,4,144.85,579.4,EUR
24345,2023-02-13,1328,2005,6,257.44,1544.64,EUR
24346,2023-07-30,1881,2055,4,85.56,342.24,EUR
24347,2023-07-06,1023,2010,5,188.65,943.25,GBP
24348,2024-02-10,1177,2016,5,472.45,2362.25,USD
24349,2023-05-16,1491,2097,2,96.62,193.24,EUR
24350,2024-11-24,1021,2090,2,72.88,145.76,EUR
24351,2024-10-31,1533,2044,1,19.88,19.88,EUR
24352,2023-08-31,1361,2034,6,367.39,2204.34,EUR
24353,2023-10-25,1644,2068,8,311.61,2492.88,EUR
24354,2023-11-17,1058,2037,9,104.84,943.56,EUR
24355,2023-02-01,1176,2014,6,204.96,1229.76,EUR
24356,2024-10-10,1166,2023,9,100.02,900.18,EUR
24357,2024-07-22,1736,2061,4,350.83,1403.32,EUR
24358,2023-08-31,1738,2095,7,73.21,512.47,EUR
24359,2024-02-04,1116,2064,5,378.93,1894.65,EUR
24360,2023-10-05,1404,2060,4,173.26,693.04,USD
24361,2023-06-16,1703,2077,7,240.33,1682.31,EUR
24362,2023-08-11,1006,2006,9,404.48,3640.32,EUR
24363,2023-03-20,1100,2061,5,268.21,1341.05,EUR
24364,2024-08-13,1643,2019,6,196.15,1176.9,EUR
24365,2024-04-22,1564,2041,2,194.64,389.28,EUR
24366,2024-11-10,1706,2047,5,263.81,1319.05,EUR
24367,2023-01-05,1466,2072,6,86.36,518.16,EUR
24368,2024-04-05,1901,2018,3,142.38,427.14,USD
24369,2024-02-14,1125,2094,8,280.66,2245.28,EUR
24370,2024-03-31,1154,2059,7,105.59,739.13,EUR
24371,2024-12-23,1634,2034,8,308.57,2468.56,EUR
24372,2023-10-12,1856,2030,8,132.36,1058.88,EUR
24373,2023-04-13,1022,2010,6,320.2,1921.2,GBP
24374,2023-01-10,1707,2034,6,66.16,396.96,GBP
24375,2023-12-26,1971,2011,9,253.61,2282.49,USD
24376,2023-05-07,1563,2077,3,376.32,1128.96,GBP
24377,2023-04-14,1830,2078,1,161.12,161.12,EUR
24378,2023-04-18,1261,2051,4,382.98,1531.92,EUR
24379,2023-07-22,1804,2095,4,168.53,674.12,EUR
24380,2023-03-26,1457,2011,6,387.48,2324.88,USD
24381,2023-12-21,1298,2086,2,434.22,868.44,USD
24382,2024-04-22,1198,2036,3,28.71,86.13,EUR
24383,2023-07-31,1852,2075,9,135.88,1222.92,EUR
24384,2023-04-10,1716,2088,5,483.67,2418.35,EUR
24385,2024-02-22,1787,2012,5,51.33,256.65,EUR
24386,2023-03-04,1702,2083,1,69.3,69.3,EUR
24387,2024-06-22,1255,2098,1,12.57,12.57,EUR
24388,2023-10-07,1191,2075,8,136.68,1093.44,USD
24389,2023-10-27,1647,2014,6,296.86,1781.16,EUR
24390,2023-07-01,1252,2083,4,131.45,525.8,EUR
24391,2023-07-26,1647,2027,4,484.5,1938.0,EUR
24392,2023-04-17,1900,2009,5,233.08,1165.4,USD
24393,2024-02-12,1748,2063,8,308.05,2464.4,GBP
24394,2023-04-17,1471,2012,8,118.38,947.04,EUR
24395,2024-05-11,1907,2056,4,317.14,1268.56,EUR
24396,2023-07-07,1550,2001,4,139.75,559.0,USD
24397,2024-02-17,1469,2073,4,470.27,1881.08,EUR
24398,2024-01-27,1957,2012,5,411.33,2056.65,EUR
24399,2024-04-07,1334,2066,3,10.89,32.67,USD
24400,2024-07-07,1206,2081,3,208.7,626.1,USD
24401,2024-02-14,1138,2009,5,210.37,1051.85,EUR
24402,2024-09-14,1626,2003,8,274.72,2197.76,USD
24403,2023-07-09,1509,2086,3,402.96,1208.88,EUR
24404,2024-07-02,1773,2046,4,435.66,1742.64,EUR
24405,2023-09-08,1146,2050,3,291.35,874.05,EUR
24406,2024-04-03,1319,2024,5,350.09,1750.45,EUR
24407,2023-12-26,1120,2047,2,146.16,292.32,EUR
24408,2024-10-24,1308,2082,5,47.94,239.7,EUR
24409,2023-07-17,1959,2083,7,8.35,58.45,USD
24410,2024-01-15,1895,2079,7,16.34,114.38,EUR
24411,2023-05-01,1495,2028,6,365.55,2193.3,EUR
24412,2024-04-07,1099,2075,5,107.72,538.6,USD
24413,2023-01-27,1993,2044,6,355.48,2132.88,USD
24414,2023-10-28,1157,2037,4,50.56,202.24,EUR
24415,2023-01-08,1101,2032,9,406.93,3662.37,EUR
24416,2023-08-27,1410,2091,6,314.6,1887.6,EUR
24417,2023-12-20,1940,2017,3,192.67,578.01,USD
24418,2023-08-31,1797,2088,6,412.31,2473.86,GBP
24419,2023-10-09,1359,2090,3,348.96,1046.88,EUR
24420,2023-04-19,1454,2064,7,418.13,2926.91,EUR
24421,2024-06-05,1060,2002,4,356.45,1425.8,EUR
24422,2024-08-04,1270,2060,5,29.58,147.9,EUR
24423,2023-11-28,1669,2011,6,286.41,1718.46,EUR
24424,2023-02-10,1419,2033,9,273.96,2465.64,EUR
24425,2023-02-15,1977,2007,5,411.88,2059.4,USD
24426,2024-05-07,1445,2072,6,93.58,561.48,EUR
24427,2024-11-09,1846,2047,9,116.63,1049.67,USD
24428,2024-09-23,1726,2092,8,52.27,418.16,EUR
24429,2023-10-24,1507,2067,1,228.48,228.48,EUR
24430,2023-12-30,1867,2031,5,7.53,37.65,EUR
24431,2023-04-30,1870,2076,7,311.54,2180.78,USD
24432,2023-02-21,1320,2028,4,80.08,320.32,GBP
24433,2024-07-13,1278,2026,3,79.85,239.55,EUR
24434,2023-11-09,1707,2026,5,54.0,270.0,USD
24435,2023-12-29,1027,2070,2,231.36,462.72,EUR
24436,2023-09-08,1700,2097,6,111.72,670.32,USD
24437,2023-08-17,1434,2084,7,22.63,158.41,USD
24438,2024-12-20,1766,2053,3,114.47,343.41,EUR
24439,2024-08-18,1129,2001,6,364.27,2185.62,EUR
24440,2024-05-19,1574,2095,7,7.69,53.83,USD
24441,2023-10-12,1535,2037,3,129.91,389.73,EUR
24442,2024-06-10,1014,2061,4,117.39,469.56,EUR
24443,2023-09-05,1524,2041,6,133.11,798.66,USD
24444,2024-01-12,1655,2029,6,114.16,684.96,GBP
24445,2023-04-16,1404,2030,6,179.75,1078.5,EUR
24446,2024-06-01,1611,2058,3,385.09,1155.27,EUR
24447,2023-02-14,1325,2042,2,320.79,641.58,USD
24448,2024-06-11,1610,2015,5,167.66,838.3,EUR
24449,2024-03-16,1243,2037,3,359.59,1078.77,USD
24450,2023-02-18,1281,2044,4,170.07,680.28,EUR
24451,2024-01-05,1070,2061,8,239.37,1914.96,EUR
24452,2023-06-12,1097,2043,4,302.12,1208.48,EUR
24453,2023-12-14,1134,2019,9,280.77,2526.93,EUR
24454,2023-01-10,1189,2057,7,191.64,1341.48,USD
24455,2024-06-10,1717,2082,2,135.65,271.3,EUR
24456,2024-01-08,1215,2038,2,329.57,659.14,EUR
24457,2023-09-22,1354,2062,6,201.36,1208.16,GBP
24458,2024-10-01,1173,2045,3,292.22,876.66,USD
24459,2024-04-15,1423,2029,9,209.34,1884.06,EUR
