order_id,order_date,customer_id,product_id,quantity,unit_price,total_amount,currency
12086,2024-07-22,1875,2092,9,93.47,841.23,EUR
12087,2024-08-22,1483,2012,2,439.31,878.62,GBP
12088,2024-12-28,1168,2016,5,64.07,320.35,EUR
12089,2024-07-25,1278,2025,3,356.37,1069.11,EUR
12090,2024-01-21,1770,2082,7,125.95,881.65,EUR
12091,2023-12-07,1256,2068,6,154.28,925.68,USD
12092,2023-10-11,1777,2095,4,28.14,112.56,EUR
12093,2024-08-26,1661,2071,7,89.1,623.7,EUR
12094,2023-10-14,1447,2048,7,24.46,171.22,USD
12095,2024-02-23,1126,2003,9,262.64,2363.76,EUR
12096,2023-03-12,1538,2086,9,227.7,2049.3,GBP
12097,2023-08-20,1692,2066,4,268.55,1074.2,USD
12098,2023-07-14,1153,2007,2,37.34,74.68,EUR
12099,2023-11-14,1824,2096,9,404.02,3636.18,EUR
12100,2024-01-02,1194,2061,4,66.46,265.84,EUR
12101,2024-06-07,1412,2061,8,416.79,3334.32,EUR
12102,2023-11-12,1531,2035,7,164.44,1151.08,EUR
12103,2023-04-20,1738,2032,5,224.75,1123.75,EUR
12104,2024-02-02,1224,2036,8,328.06,2624.48,GBP
12105,2023-02-09,1335,2004,7,304.67,2132.69,EUR
12106,2024-09-11,1805,2044,6,285.08,1710.48,EUR
12107,2024-07-16,1329,2006,5,203.07,1015.35,USD
12108,2023-06-14,1615,2059,3,242.52,727.56,USD
12109,2023-07-12,1397,2020,2,37.44,74.88,EUR
12110,2023-01-21,1056,2060,6,85.23,511.38,USD
12111,2023-09-24,1513,2036,4,367.72,1470.88,USD
12112,2023-01-28,1357,2027,6,337.77,2026.62,EUR
12113,2024-11-14,1264,2014,7,171.72,1202.04,EUR
12114,2023-04-08,1857,2038,1,397.23,397.23,EUR
12115,2024-04-26,1773,2006,1,404.05,404.05,USD
12116,2024-02-21,1277,2024,6,266.11,1596.66,USD
12117,2023-06-22,1523,2045,9,490.02,4410.18,EUR
12118,2024-08-12,1718,2062,5,136.94,684.7,EUR
12119,2023-03-21,1053,2045,7,150.9,1056.3,GBP
12120,2024-10-09,1093,2010,3,9.62,28.86,EUR
12121,2024-06-24,1539,2071,2,79.18,158.36,EUR
12122,2024-04-08,1929,2041,3,409.89,1229.67,EUR
12123,2024-10-04,1926,2062,9,316.48,2848.32,EUR
12124,2023-10-22,1448,2096,7,99.12,693.84,EUR
12125,2023-07-25,1703,2004,4,340.26,1361.04,EUR
12126,2023-04-23,1491,2097,1,85.96,85.96,EUR
12127,2024-11-05,1903,2094,8,206.31,1650.48,EUR
12128,2023-10-21,1569,2051,3,499.04,1497.12,EUR
12129,2024-08-28,1890,2002,3,161.57,484.71,EUR
12130,2023-08-31,1363,2024,7,341.23,2388.61,USD
12131,2024-11-28,1930,2022,2,8.0,16.0,EUR
12132,2024-09-27,1724,2057,2,153.26,306.52,USD
12133,2023-08-13,1766,2068,5,156.28,781.4,EUR
12134,2023-12-22,1014,2048,2,419.79,839.58,GBP
12135,2024-08-02,1805,2035,9,89.38,804.42,EUR
12136,2023-06-15,1162,2004,9,164.45,1480.05,EUR
12137,2023-01-18,1935,2092,8,85.7,685.6,EUR
12138,2023-07-30,1188,2097,6,240.83,1444.98,EUR
12139,2024-03-07,1825,2003,5,139.62,698.1,EUR
12140,2023-04-10,1634,2032,3,93.19,279.57,EUR
12141,2023-09-01,1392,2097,2,218.61,437.22,USD
12142,2024-11-01,1889,2039,2,239.08,478.16,EUR
12143,2023-02-24,1387,2061,2,157.98,315.96,EUR
12144,2023-02-06,1063,2050,1,483.59,483.59,EUR
12145,2023-11-06,1075,2062,7,77.07,539.49,EUR
12146,2023-01-10,1851,2087,7,358.37,2508.59,EUR
12147,2023-01-21,1384,2037,7,266.03,1862.21,EUR
12148,2023-05-14,1818,2079,4,195.43,781.72,EUR
12149,2023-03-16,1020,2045,1,338.69,338.69,USD
12150,2024-08-14,1076,2020,2,81.09,162.18,GBP
12151,2023-03-31,1987,2007,8,465.39,3723.12,USD
12152,2024-01-18,1143,2070,9,417.41,3756.69,EUR
12153,2024-05-29,1686,2059,1,373.27,373.27,EUR
12154,2024-04-01,1349,2086,7,479.35,3355.45,EUR
12155,2024-04-22,1499,2023,9,470.66,4235.94,GBP
12156,2023-09-19,1114,2070,8,104.96,839.68,GBP
12157,2024-10-10,1266,2002,3,443.85,1331.55,GBP
12158,2023-02-20,1757,2013,6,396.67,2380.02,EUR
12159,2023-03-20,1535,2058,8,219.72,1757.76,EUR
12160,2024-09-16,1503,2053,9,267.99,2411.91,USD
12161,2023-02-19,1943,2058,7,283.23,1982.61,USD
12162,2023-05-21,1410,2083,4,261.42,1045.68,EUR
12163,2023-05-07,1802,2082,7,215.12,1505.84,EUR
12164,2023-01-25,1724,2019,2,313.11,626.22,GBP
12165,2023-03-27,1460,2020,1,412.65,412.65,EUR
12166,2024-02-23,1292,2053,1,476.87,476.87,GBP
12167,2024-04-27,1353,2094,5,334.67,1673.35,EUR
12168,2023-03-02,1870,2066,1,473.57,473.57,GBP
12169,2024-11-18,1305,2014,2,481.45,962.9,EUR
12170,2023-03-11,1653,2062,8,326.92,2615.36,USD
12171,2024-05-16,1124,2033,4,145.16,580.64,EUR
12172,2024-08-07,1346,2010,6,261.7,1570.2,GBP
12173,2024-01-16,1933,2070,4,452.55,1810.2,EUR
12174,2023-12-25,1539,2027,1,67.88,67.88,EUR
12175,2023-03-21,1821,2076,6,372.52,2235.12,EUR
12176,2023-06-26,1259,2054,1,473.34,473.34,USD
12177,2024-09-12,1760,2044,7,360.28,2521.96,EUR
12178,2023-09-12,1983,2020,7,474.35,3320.45,EUR
12179,2023-01-26,1924,2028,7,362.53,2537.71,EUR
12180,2024-06-16,1435,2033,4,493.25,1973.0,GBP
12181,2024-05-14,1681,2068,5,480.67,2403.35,EUR
12182,2023-02-18,1895,2041,7,315.62,2209.34,EUR
12183,2023-02-07,1812,2003,4,302.04,1208.16,EUR
12184,2023-03-27,1977,2001,9,448.95,4040.55,GBP
12185,2023-02-07,1031,2027,6,386.32,2317.92,USD
12186,2024-03-25,1535,2050,7,300.95,2106.65,EUR
12187,2023-04-07,1790,2032,6,358.41,2150.46,EUR
12188,2024-03-19,1729,2098,2,39.93,79.86,EUR
12189,2023-05-09,1153,2022,5,477.83,2389.15,EUR
12190,2024-12-10,1571,2040,6,215.39,1292.34,EUR
12191,2024-06-13,1165,2039,5,49.39,246.95,EUR
12192,2023-10-01,1091,2027,6,192.53,1155.18,EUR
12193,2023-11-09,1111,2087,9,259.4,2334.6,EUR
12194,2023-02-17,1951,2025,8,498.36,3986.88,EUR
12195,2023-02-10,1271,2001,2,302.02,604.04,EUR
12196,2024-01-28,1456,2051,2,27.43,54.86,USD
12197,2023-01-17,1256,2062,2,40.76,81.52,USD
12198,2024-04-10,1893,2045,7,206.9,1448.3,USD
12199,2023-10-07,1888,2041,5,432.83,2164.15,EUR
12200,2023-04-12,1654,2085,6,183.3,1099.8,USD
12201,2024-01-27,1827,2037,8,492.29,3938.32,EUR
12202,2024-02-08,1105,2063,5,12.07,60.35,GBP
12203,2024-06-28,1998,2082,6,275.92,1655.52,EUR
12204,2023-05-25,1416,2039,3,488.47,1465.41,EUR
12205,2024-02-04,1400,2053,8,244.28,1954.24,EUR
12206,2024-09-08,1195,2038,1,256.37,256.37,USD
12207,2023-07-17,1876,2060,6,163.11,978.66,USD
12208,2024-09-01,1169,2054,8,401.13,3209.04,EUR
12209,2024-06-12,1857,2084,7,465.48,3258.36,EUR
12210,2023-11-10,1714,2025,1,216.42,216.42,EUR
12211,2024-10-06,1771,2016,8,456.85,3654.8,GBP
12212,2024-12-06,1029,2041,4,74.11,296.44,GBP
12213,2023-06-22,1737,2060,5,339.08,1695.4,GBP
12214,2024-12-16,1965,2028,5,157.21,786.05,GBP
12215,2023-01-02,1393,2098,4,57.45,229.8,EUR
12216,2023-04-05,1449,2051,3,310.44,931.32,EUR
12217,2023-02-01,1111,2080,9,273.99,2465.91,USD
12218,2023-09-26,1489,2054,6,285.81,1714.86,EUR
12219,2024-11-14,1672,2038,9,370.09,3330.81,EUR
12220,2024-03-14,1299,2083,3,240.47,721.41,USD
12221,2024-03-26,1740,2015,3,193.56,580.68,EUR
12222,2023-03-03,1085,2024,5,371.9,1859.5,EUR
12223,2024-01-12,1673,2075,6,363.12,2178.72,USD
12224,2023-10-07,1587,2089,1,265.84,265.84,USD
12225,2023-12-16,1229,2028,4,311.85,1247.4,EUR
12226,2023-07-10,1344,2052,4,256.76,1027.04,EUR
12227,2023-05-28,1239,2048,1,314.88,314.88,EUR
12228,2024-11-25,1623,2071,6,202.78,1216.68,USD
12229,2024-02-12,1636,2049,2,407.86,815.72,EUR
12230,2023-10-28,1555,2060,8,354.9,2839.2,EUR
12231,2023-02-23,1193,2066,5,357.92,1789.6,EUR
12232,2024-07-10,1216,2082,2,490.6,981.2,USD
12233,2023-12-11,1810,2013,5,254.7,1273.5,GBP
12234,2023-10-10,1461,2065,4,475.49,1901.96,EUR
12235,2024-05-01,1435,2017,4,201.21,804.84,EUR
12236,2023-04-07,1307,2001,3,455.39,1366.17,EUR
12237,2024-01-25,1929,2070,4,285.16,1140.64,EUR
12238,2024-09-22,1239,2038,2,287.2,574.4,EUR
12239,2023-12-05,1768,2070,3,437.88,1313.64,EUR
12240,2023-01-01,1768,2092,4,477.46,1909.84,EUR
12241,2023-06-17,1243,2012,8,103.78,830.24,EUR
12242,2023-02-10,1011,2044,9,69.28,623.52,EUR
12243,2024-01-01,1249,2009,8,389.67,3117.36,EUR
12244,2023-09-24,1268,2082,4,182.31,729.24,EUR
12245,2023-04-07,1744,2098,4,73.4,293.6,GBP
12246,2024-05-16,1530,2086,3,119.28,357.84,EUR
12247,2023-05-09,1429,2098,5,177.52,887.6,EUR
12248,2023-09-07,1475,2032,9,387.63,3488.67,EUR
12249,2024-12-22,1951,2027,3,41.49,124.47,USD
12250,2023-02-18,1939,2084,7,255.78,1790.46,EUR
12251,2023-06-30,1025,2064,3,13.68,41.04,GBP
12252,2023-08-21,1842,2037,4,350.83,1403.32,EUR
12253,2024-01-07,1360,2020,5,481.85,2409.25,EUR
12254,2023-06-28,1750,2002,7,181.64,1271.48,EUR
12255,2024-12-09,1983,2003,8,461.88,3695.04,EUR
12256,2023-01-04,1513,2068,6,442.94,2657.64,EUR
12257,2024-11-23,1623,2026,6,177.39,1064.34,EUR
12258,2024-01-26,1428,2081,8,108.09,864.72,USD
12259,2023-01-28,1074,2083,6,168.42,1010.52,EUR
12260,2023-03-27,1036,2044,1,458.18,458.18,GBP
12261,2023-03-17,1359,2029,1,215.67,215.67,EUR
12262,2023-07-29,1820,2017,5,251.68,1258.4,EUR
12263,2023-09-01,1341,2025,1,77.47,77.47,EUR
12264,2024-04-13,1430,2060,7,117.96,825.72,EUR
12265,2023-08-16,1530,2074,8,463.49,3707.92,EUR
12266,2024-06-13,1320,2073,9,457.6,4118.4,EUR
12267,2023-08-03,1489,2094,1,151.7,151.7,USD
12268,2023-07-12,1606,2064,6,351.6,2109.6,USD
12269,2023-07-21,1850,2050,9,344.92,3104.28,EUR
12270,2023-08-29,1753,2035,2,213.77,427.54,EUR
12271,2024-09-03,1816,2033,7,358.33,2508.31,EUR
12272,2023-06-30,1522,2036,9,448.14,4033.26,EUR
12273,2023-07-19,1697,2087,1,388.38,388.38,EUR
12274,2024-11-29,1149,2054,5,277.55,1387.75,EUR
12275,2024-04-22,1147,2021,1,319.45,319.45,USD
12276,2023-05-20,1920,2019,5,419.7,2098.5,EUR
12277,2024-09-25,1603,2002,8,376.12,3008.96,EUR
12278,2023-05-14,1112,2083,3,469.82,1409.46,EUR
12279,2023-04-29,1407,2021,8,420.62,3364.96,EUR
12280,2023-11-21,1968,2010,8,33.35,266.8,EUR
12281,2024-05-19,1021,2028,1,359.7,359.7,EUR
12282,2023-05-19,1442,2048,5,71.28,356.4,EUR
12283,2024-07-03,1836,2094,3,417.7,1253.1,EUR
12284,2023-04-25,1945,2085,9,54.53,490.77,EUR
12285,2024-07-24,1368,2016,7,147.37,1031.59,USD
12286,2023-03-11,1913,2052,5,160.77,803.85,EUR
12287,2023-12-06,1715,2081,6,466.75,2800.5,EUR
12288,2024-04-12,1405,2075,2,494.14,988.28,EUR
12289,2023-07-13,1778,2046,5,271.68,1358.4,EUR
12290,2024-03-22,1799,2023,7,263.42,1843.94,EUR
12291,2024-05-17,1274,2077,9,272.45,2452.05,GBP
12292,2024-04-19,1089,2044,2,321.86,643.72,EUR
12293,2023-10-17,1780,2023,9,39.08,351.72,GBP
12294,2024-07-18,1082,2070,3,151.75,455.25,EUR
12295,2024-06-18,1777,2087,8,307.86,2462.88,EUR
12296,2023-08-27,1355,2087,9,121.19,1090.71,EUR
12297,2024-06-19,1702,2092,8,306.61,2452.88,GBP
12298,2024-11-01,1609,2063,9,450.85,4057.65,USD
12299,2024-08-19,1038,2076,5,385.38,1926.9,EUR
12300,2024-06-19,1009,2024,7,269.16,1884.12,EUR
12301,2024-07-13,1628,2032,9,143.05,1287.45,GBP
12302,2024-08-10,1514,2014,2,208.75,417.5,EUR
12303,2023-07-31,1043,2008,7,47.54,332.78,USD
12304,2024-06-10,1974,2083,7,76.81,537.67,EUR
12305,2023-05-26,1238,2045,5,499.3,2496.5,USD
12306,2023-09-19,1857,2054,6,458.82,2752.92,EUR
12307,2024-11-13,1116,2008,6,310.68,1864.08,USD
12308,2023-07-26,1232,2018,5,316.43,1582.15,EUR
12309,2024-09-07,1528,2007,6,143.91,863.46,EUR
12310,2023-11-05,1527,2048,5,198.78,993.9,EUR
12311,2023-06-03,1603,2057,5,106.51,532.55,EUR
12312,2023-03-12,1171,2012,5,475.42,2377.1,EUR
12313,2024-02-05,1263,2070,5,408.5,2042.5,USD
12314,2023-11-26,1262,2010,3,150.38,451.14,EUR
12315,2024-01-09,1440,2083,1,184.47,184.47,USD
12316,2023-02-01,1922,2091,5,10.48,52.4,USD
12317,2023-07-15,1461,2063,4,137.6,550.4,EUR
12318,2023-01-03,1996,2053,1,136.33,136.33,EUR
12319,2023-08-09,1251,2072,5,81.07,405.35,EUR
12320,2024-11-10,1242,2024,8,458.12,3664.96,EUR
12321,2023-04-22,1100,2091,3,16.46,49.38,EUR
12322,2024-05-18,1211,2087,9,282.52,2542.68,EUR
12323,2023-01-05,1311,2068,5,211.56,1057.8,USD
12324,2024-02-15,1383,2098,4,203.16,812.64,EUR
12325,2024-11-03,1712,2029,8,79.52,636.16,EUR
12326,2023-09-07,1445,2087,9,397.61,3578.49,EUR
12327,2023-05-24,1685,2003,9,165.43,1488.87,EUR
12328,2024-02-21,1089,2074,7,343.76,2406.32,EUR
12329,2023-07-23,1946,2028,6,161.34,968.04,EUR
12330,2024-10-12,1147,2095,8,454.7,3637.6,EUR
12331,2024-09-11,1033,2056,8,117.57,940.56,EUR
12332,2024-04-21,1424,2019,9,416.96,3752.64,USD
12333,2024-04-11,1650,2031,8,373.04,2984.32,EUR
12334,2024-03-15,1235,2086,4,435.7,1742.8,EUR
12335,2024-06-20,1162,2079,9,493.44,4440.96,GBP
12336,2023-12-02,1844,2035,8,290.99,2327.92,EUR
12337,2024-12-08,1823,2025,8,366.32,2930.56,USD
12338,2023-09-10,1750,2003,2,287.41,574.82,EUR
12339,2023-01-07,1220,2012,1,447.68,447.68,EUR
12340,2024-05-24,1535,2003,9,310.38,2793.42,USD
12341,2024-04-28,1688,2032,6,423.85,2543.1,USD
12342,2024-12-17,1432,2018,6,135.97,815.82,EUR
12343,2023-10-16,1178,2002,7,27.27,190.89,EUR
12344,2023-11-07,1830,2077,7,53.92,377.44,USD
12345,2024-02-15,1937,2087,1,328.03,328.03,GBP
12346,2023-10-14,1165,2088,3,418.51,1255.53,EUR
12347,2024-07-26,1702,2082,5,124.9,624.5,EUR
12348,2023-11-09,1886,2012,1,297.18,297.18,GBP
12349,2024-07-26,1540,2016,8,265.02,2120.16,EUR
12350,2023-11-07,1049,2083,2,331.17,662.34,GBP
12351,2023-06-14,1689,2001,4,119.09,476.36,EUR
12352,2024-12-24,1922,2074,2,114.94,229.88,GBP
12353,2024-01-20,1261,2012,1,390.88,390.88,USD
12354,2024-05-30,1138,2005,4,29.01,116.04,EUR
12355,2024-03-07,1252,2077,7,348.52,2439.64,EUR
12356,2023-09-20,1811,2072,3,40.41,121.23,EUR
12357,2024-12-10,1556,2008,5,56.07,280.35,USD
12358,2023-09-29,1018,2003,9,125.22,1126.98,EUR
12359,2024-12-25,1587,2087,4,174.02,696.08,EUR
12360,2023-11-11,1814,2025,8,493.46,3947.68,EUR
12361,2023-01-17,1185,2095,9,230.92,2078.28,GBP
12362,2023-01-27,1583,2052,5,217.34,1086.7,EUR
12363,2024-12-11,1228,2096,6,386.57,2319.42,EUR
12364,2024-01-21,1019,2090,8,138.51,1108.08,USD
12365,2023-10-10,1400,2060,7,300.51,2103.57,EUR
12366,2024-08-15,1773,2010,6,351.42,2108.52,EUR
12367,2024-03-26,1668,2088,8,428.8,3430.4,GBP
12368,2024-04-27,1101,2034,9,65.59,590.31,EUR
12369,2024-05-15,1185,2024,3,329.14,987.42,USD
12370,2023-05-25,1539,2057,7,7.36,51.52,USD
12371,2023-03-06,1320,2035,3,250.91,752.73,EUR
12372,2024-06-15,1331,2073,7,183.52,1284.64,EUR
12373,2023-01-16,1435,2026,1,408.29,408.29,EUR
12374,2024-06-09,1758,2090,3,364.96,1094.88,EUR
12375,2023-04-05,1575,2009,8,347.3,2778.4,EUR
12376,2023-07-11,1852,2046,8,88.92,711.36,EUR
12377,2024-05-31,1102,2095,5,158.51,792.55,EUR
12378,2024-03-30,1463,2083,7,147.38,1031.66,EUR
12379,2024-07-24,1549,2081,5,101.04,505.2,USD
12380,2024-03-21,1757,2061,1,213.53,213.53,EUR
12381,2023-02-04,1514,2056,8,215.47,1723.76,GBP
12382,2024-09-05,1915,2020,1,178.2,178.2,EUR
12383,2023-06-07,1836,2029,8,398.07,3184.56,EUR
12384,2023-04-10,1688,2057,8,346.84,2774.72,EUR
12385,2024-10-03,1397,2030,1,398.5,398.5,GBP
12386,2023-05-23,1321,2031,9,405.09,3645.81,EUR
12387,2024-01-27,1532,2067,6,114.25,685.5,EUR
12388,2023-12-21,1462,2069,6,473.39,2840.34,USD
12389,2024-07-15,1029,2049,3,326.99,980.97,USD
12390,2023-02-02,1229,2028,2,400.15,800.3,EUR
12391,2023-03-19,1834,2017,1,464.53,464.53,EUR
12392,2023-10-31,1457,2026,4,408.55,1634.2,EUR
12393,2023-12-12,1948,2032,8,282.01,2256.08,USD
12394,2024-07-29,1245,2093,1,242.55,242.55,USD
12395,2024-03-18,1966,2031,3,276.23,828.69,EUR
12396,2023-04-19,1806,2089,8,437.87,3502.96,EUR
12397,2024-12-15,1358,2053,4,37.75,151.0,GBP
12398,2023-12-02,1609,2044,1,196.54,196.54,EUR
12399,2024-12-05,1987,2026,9,145.73,1311.57,EUR
12400,2024-12-23,1632,2075,4,226.02,904.08,EUR
12401,2023-02-07,1930,2083,2,303.07,606.14,GBP
12402,2024-01-05,1110,2097,6,387.37,2324.22,EUR
12403,2023-11-05,1163,2081,1,9.2,9.2,EUR
12404,2023-12-30,1001,2008,7,218.63,1530.41,EUR
12405,2023-08-15,1324,2087,6,148.71,892.26,EUR
12406,2024-02-12,1788,2060,9,369.43,3324.87,GBP
12407,2023-12-26,1962,2050,3,140.84,422.52,USD
12408,2023-05-16,1541,2025,4,120.91,483.64,GBP
12409,2023-07-30,1422,2050,7,90.57,633.99,EUR
12410,2023-04-18,1930,2079,2,254.08,508.16,EUR
12411,2024-09-07,1587,2058,4,30.79,123.16,USD
12412,2024-05-09,1536,2010,1,350.37,350.37,EUR
12413,2023-10-10,1084,2074,7,442.71,3098.97,GBP
12414,2023-10-16,1214,2078,6,101.98,611.88,EUR
12415,2023-02-27,1697,2066,1,250.04,250.04,EUR
12416,2023-07-31,1697,2019,2,440.72,881.44,EUR
12417,2024-11-05,1495,2029,4,426.98,1707.92,USD
12418,2023-01-23,1700,2045,6,392.07,2352.42,GBP
12419,2023-04-17,1690,2086,8,97.36,778.88,GBP
12420,2024-09-09,1065,2080,5,221.32,1106.6,USD
12421,2024-01-15,1834,2009,8,491.72,3933.76,EUR
12422,2023-01-24,1692,2006,4,124.82,499.28,EUR
12423,2023-12-24,1219,2004,6,71.01,426.06,EUR
12424,2024-07-01,1212,2091,3,209.53,628.59,EUR
12425,2023-09-09,1957,2085,6,79.83,478.98,USD
12426,2023-10-06,1254,2021,9,238.04,2142.36,GBP
12427,2024-04-05,1032,2090,3,311.48,934.44,EUR
12428,2024-03-13,1031,2049,7,200.57,1403.99,EUR
12429,2024-10-21,1228,2031,5,130.13,650.65,EUR
12430,2023-06-30,1626,2072,5,232.9,1164.5,EUR
12431,2023-07-21,1455,2006,6,396.43,2378.58,EUR
12432,2023-04-24,1730,2012,4,409.73,1638.92,USD
12433,2024-04-30,1231,2025,6,8.06,48.36,EUR
12434,2024-01-25,1230,2060,4,27.26,109.04,USD
12435,2023-09-11,1403,2083,2,459.05,918.1,EUR
12436,2024-05-22,1791,2051,4,117.76,471.04,USD
12437,2023-10-02,1502,2043,4,206.13,824.52,EUR
12438,2023-05-23,1761,2057,8,60.65,485.2,EUR
12439,2024-01-30,1093,2001,6,170.59,1023.54,EUR
12440,2023-11-15,1409,2065,4,381.8,1527.2,EUR
12441,2023-10-23,1436,2079,8,31.23,249.84,EUR
12442,2023-11-21,1068,2041,1,226.95,226.95,EUR
12443,2024-10-29,1313,2064,7,309.81,2168.67,EUR
12444,2023-06-07,1279,2029,9,146.83,1321.47,EUR
12445,2023-07-21,1455,2092,7,411.5,2880.5,EUR
12446,2024-02-17,1165,2018,6,6.82,40.92,EUR
12447,2023-02-04,1269,2013,5,216.44,1082.2,USD
12448,2023-04-17,1957,2092,2,426.73,853.46,USD
12449,2024-02-18,1142,2050,2,62.74,125.48,GBP
12450,2024-01-08,1816,2039,2,100.04,200.08,EUR
12451,2024-04-21,1542,2080,9,329.32,2963.88,EUR
12452,2023-03-24,1078,2027,4,160.67,642.68,EUR
12453,2024-09-15,1400,2029,9,127.25,1145.25,EUR
12454,2023-12-21,1512,2005,6,263.43,1580.58,EUR
12455,2023-04-24,1276,2051,7,317.88,2225.16,EUR
12456,2023-08-16,1266,2074,9,358.96,3230.64,EUR
12457,2023-06-16,1711,2097,5,194.15,970.75,USD
12458,2023-11-27,1032,2052,1,296.63,296.63,EUR
12459,2023-12-09,1927,2007,8,459.37,3674.96,USD
